beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
0.5,119,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,1.122500278043666,0.0494121846544862,0.03742112837873713,0.02174891712593692
0.5,119,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,1.6839227355091522,0.04613555458497848,0.034536645856270844,0.020237692103666695
0.5,120,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,147,179,600,600,medium,32,4,1,64,600,600,0.5354443025811391,0.07565605069151013,0.05024672635957303,0.025143038750644848
0.5,120,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,147,179,600,600,medium,32,4,1,64,600,600,0.8499687313698153,0.06281915948401352,0.04725469009716266,0.02606222532227073
0.5,120,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,147,179,600,600,medium,32,4,1,64,600,600,0.9507529873078954,0.06176137527889164,0.045845844823942744,0.025240270924898233
0.5,120,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,147,179,600,600,medium,32,4,1,64,600,600,1.080463018227496,0.04974251821825094,0.03731679658921777,0.021345065094176018
0.5,120,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,147,179,600,600,medium,32,4,1,64,600,600,1.6950533776201495,0.04467112933317011,0.033534750856668356,0.019503692545346417
0.6,111,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,136,170,600,600,medium,32,4,1,64,600,600,0.4571816333168762,0.08007447440040123,0.051274713348714085,0.024414182103485612
0.6,111,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,136,170,600,600,medium,32,4,1,64,600,600,0.9418126257776621,0.06241694164534964,0.044756774335111146,0.02374921780349518
0.6,111,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,136,170,600,600,medium,32,4,1,64,600,600,1.0128996044868794,0.06073241232464846,0.04359577241443871,0.02335872489188809
0.6,111,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,136,170,600,600,medium,32,4,1,64,600,600,1.051858780185409,0.06024210434891965,0.04258373431794415,0.022370461183945544
0.6,111,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,136,170,600,600,medium,32,4,1,64,600,600,1.5657371841064012,0.04452655293858113,0.033185847678947125,0.019244912419631645
0.6,112,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,135,162,600,600,medium,32,4,1,64,600,600,0.4754945313711035,0.0705236488612897,0.04502891596719326,0.022249164255650714
0.6,112,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,135,162,600,600,medium,32,4,1,64,600,600,1.0269084789922378,0.05589746580373768,0.04048375301062801,0.02193431822592732
0.6,112,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,135,162,600,600,medium,32,4,1,64,600,600,0.9972793035820596,0.05185083631615241,0.038272791115591134,0.021463481656559355
0.6,112,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,135,162,600,600,medium,32,4,1,64,600,600,0.8208281531475712,0.057641429633241155,0.042100735159326115,0.022943705360423228
0.6,112,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,135,162,600,600,medium,32,4,1,64,600,600,1.7970909052429318,0.03535985924428616,0.026847883237248946,0.015925180699206107
0.6,113,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,147,164,600,600,medium,32,4,1,64,600,600,0.42210488369115057,0.08575052688517551,0.05482208849561381,0.02609204312528192
0.6,113,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,147,164,600,600,medium,32,4,1,64,600,600,0.9703961751302951,0.0635025643537771,0.04646989346546615,0.025222356655280956
0.6,113,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,147,164,600,600,medium,32,4,1,64,600,600,1.0718401626533243,0.06752015491024532,0.04882606364300652,0.025800093788679278
0.6,113,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,147,164,600,600,medium,32,4,1,64,600,600,1.2143964540970535,0.05249631288594515,0.039722318927882846,0.022746830420354667
0.6,113,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,147,164,600,600,medium,32,4,1,64,600,600,1.9908698485190084,0.04081524950674455,0.030506436480372805,0.01784666738787704
0.6,114,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,145,174,600,600,medium,32,4,1,64,600,600,0.4123339565500443,0.08782116931049026,0.05573521131485688,0.025990919838514467
0.6,114,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,145,174,600,600,medium,32,4,1,64,600,600,1.0080804599022168,0.06317656224321172,0.045766002189882464,0.024481329225949935
0.6,114,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,145,174,600,600,medium,32,4,1,64,600,600,0.9928302529190937,0.06153190388180174,0.04489712372375532,0.024340332799917132
0.6,114,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,145,174,600,600,medium,32,4,1,64,600,600,1.0856991009406651,0.05261829560766104,0.03958155209403885,0.022355453766988564
0.6,114,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,145,174,600,600,medium,32,4,1,64,600,600,1.5721276518082195,0.03925675687278805,0.02993688932934066,0.017930813279822534
0.6,115,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,134,163,600,600,medium,32,4,1,64,600,600,0.4448136888118539,0.07551207805224354,0.047687867661243576,0.02284923440774669
0.6,115,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,134,163,600,600,medium,32,4,1,64,600,600,0.9284828820533607,0.05786974594168598,0.04236195286295529,0.023222670817812957
0.6,115,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,134,163,600,600,medium,32,4,1,64,600,600,1.0510099297697701,0.05407249300461628,0.03954806522132412,0.021938572159015183
0.6,115,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,134,163,600,600,medium,32,4,1,64,600,600,1.0463121206268082,0.0524112108752354,0.03856131019203284,0.02156587144255063
0.6,115,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,134,163,600,600,medium,32,4,1,64,600,600,1.7235168116899957,0.03623580584342568,0.028015907154756676,0.01702282063016447
0.6,116,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,138,166,600,600,medium,32,4,1,64,600,600,0.497499362672539,0.08205067131857331,0.05193371545051626,0.024543130829766013
0.6,116,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,138,166,600,600,medium,32,4,1,64,600,600,0.9560372910911559,0.06546154026113746,0.046360688716855294,0.024304224812207197
0.6,116,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,138,166,600,600,medium,32,4,1,64,600,600,1.0116682270785473,0.059038451554079815,0.04272466113569451,0.02317593570851562
0.6,116,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,138,166,600,600,medium,32,4,1,64,600,600,1.2259650153964023,0.04763121324704551,0.03497829248709999,0.019413916590817853
0.6,116,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,138,166,600,600,medium,32,4,1,64,600,600,1.6084435449779744,0.04446510627240272,0.032685387153502714,0.018674061961617586
0.6,117,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,137,156,600,600,medium,32,4,1,64,600,600,0.4880326919224277,0.07923928192301843,0.05076094608187863,0.024336093916879166
0.6,117,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,137,156,600,600,medium,32,4,1,64,600,600,1.0320435761330349,0.05972047729003294,0.04315192107645655,0.02307625706187415
0.6,117,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,137,156,600,600,medium,32,4,1,64,600,600,1.169314655915399,0.053991888364773914,0.03941272950806329,0.021481375183960847
0.6,117,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,137,156,600,600,medium,32,4,1,64,600,600,1.1525952414797003,0.04343893924886296,0.032773433116559704,0.019132840057885788
0.6,117,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,137,156,600,600,medium,32,4,1,64,600,600,2.266905627039633,0.033600070946512677,0.025385682610095984,0.01510810539009829
0.6,118,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,139,177,600,600,medium,32,4,1,64,600,600,0.5151543398053489,0.08344350569013126,0.05356870798554273,0.02552456840284143
0.6,118,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,139,177,600,600,medium,32,4,1,64,600,600,0.909700599112498,0.06120689099801854,0.0453158389146501,0.024549328295571837
0.6,118,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,139,177,600,600,medium,32,4,1,64,600,600,0.9641221402994021,0.060725317042372697,0.044393516201036806,0.023894194444402883
0.6,118,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,139,177,600,600,medium,32,4,1,64,600,600,1.0829350408631848,0.05575796220759116,0.040119775389353164,0.021555711971484454
0.6,118,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,139,177,600,600,medium,32,4,1,64,600,600,1.661851398119615,0.03869683819120132,0.02923865065377126,0.01745337820210608
0.6,119,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,147,170,600,600,medium,32,4,1,64,600,600,0.529734504739253,0.08648279189975475,0.05523402692012607,0.025977436530621612
0.6,119,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,147,170,600,600,medium,32,4,1,64,600,600,1.0136198291354748,0.06270400171180583,0.04473649633319006,0.02403365787216252
0.6,119,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,147,170,600,600,medium,32,4,1,64,600,600,0.9867760047659293,0.06280533504319168,0.04567440990009465,0.024849384831392145
0.6,119,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,147,170,600,600,medium,32,4,1,64,600,600,1.2972870674631558,0.0472747448147303,0.03602951818416214,0.02063713959962403
0.6,119,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,147,170,600,600,medium,32,4,1,64,600,600,1.7301045911369668,0.04076291913151509,0.031118752164597998,0.018412096966179452
0.6,120,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,141,166,600,600,medium,32,4,1,64,600,600,0.5139391079865749,0.07655085250722445,0.05031470415083921,0.024540234734643236
0.6,120,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,141,166,600,600,medium,32,4,1,64,600,600,0.902098124553528,0.06480125255096392,0.047181889815657935,0.02518099601493438
0.6,120,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,141,166,600,600,medium,32,4,1,64,600,600,1.0531165056435305,0.06112503832122273,0.04452319160396428,0.024113722319972226
0.6,120,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,141,166,600,600,medium,32,4,1,64,600,600,0.9670547374236649,0.06064840584949987,0.044414767533285056,0.02392958589755587
0.6,120,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,141,166,600,600,medium,32,4,1,64,600,600,1.9217698936060237,0.0408541233947018,0.030066049634342066,0.017056224080166202
0.7,111,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,136,157,600,600,medium,32,4,1,64,600,600,0.46426496510221216,0.07858970631814162,0.050362312209520754,0.02429089548379665
0.7,111,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,136,157,600,600,medium,32,4,1,64,600,600,0.9441085834131591,0.05937718074775555,0.04283592683726378,0.02310262312781892
0.7,111,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,136,157,600,600,medium,32,4,1,64,600,600,1.0450354569624019,0.056816564069056795,0.04164307832310716,0.022722168860399038
0.7,111,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,136,157,600,600,medium,32,4,1,64,600,600,0.9819032136230248,0.05124452328579016,0.036848251901897035,0.02023053173878938
0.7,111,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,136,157,600,600,medium,32,4,1,64,600,600,1.7990835694609766,0.036323644955034824,0.028286486543637576,0.017146541403937083
0.7,112,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,143,155,600,600,medium,32,4,1,64,600,600,0.47967993076715676,0.07720588915809826,0.0487357273207372,0.02362016647850672
0.7,112,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,143,155,600,600,medium,32,4,1,64,600,600,0.9454906348956689,0.0624250977524264,0.0447329952212713,0.02386878689732936
0.7,112,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,143,155,600,600,medium,32,4,1,64,600,600,1.0196218223388243,0.0572319578923837,0.04138326422994909,0.02264004917114167
0.7,112,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,143,155,600,600,medium,32,4,1,64,600,600,0.8691787421210766,0.05474471668320984,0.04103540424993542,0.022969400934427998
0.7,112,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,143,155,600,600,medium,32,4,1,64,600,600,1.8537060649281951,0.03716452339536423,0.02778661624780182,0.016625414764726655
0.7,113,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,140,153,600,600,medium,32,4,1,64,600,600,0.3806477527675025,0.0849281089495719,0.05358771256927345,0.02523548589626661
0.7,113,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,140,153,600,600,medium,32,4,1,64,600,600,0.9637762459568724,0.06470383853029685,0.04627075891742367,0.024553439735676228
0.7,113,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,140,153,600,600,medium,32,4,1,64,600,600,0.9918082317623245,0.06602476579707198,0.04723852358127864,0.02469098852168193
0.7,113,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,140,153,600,600,medium,32,4,1,64,600,600,0.9461850515206905,0.05707374455068057,0.04155315330064553,0.022591853122647203
0.7,113,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,140,153,600,600,medium,32,4,1,64,600,600,1.8562275050731512,0.04189731916017946,0.031018806268134008,0.017721106409404823
0.7,114,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,142,154,600,600,medium,32,4,1,64,600,600,0.4400451623337119,0.08909325753476995,0.05548868947097283,0.02587733910716366
0.7,114,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,142,154,600,600,medium,32,4,1,64,600,600,1.607468056431598,0.05479017504093471,0.037526574923832545,0.019021214952725244
0.7,114,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,142,154,600,600,medium,32,4,1,64,600,600,1.0416894313458842,0.06063371446211001,0.04398140189613676,0.02390470400711027
0.7,114,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,142,154,600,600,medium,32,4,1,64,600,600,1.1184759815810468,0.04693719360437045,0.03448661262210424,0.019434221924535686
0.7,114,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,142,154,600,600,medium,32,4,1,64,600,600,1.7332427399318102,0.03907727009757559,0.028849188100481992,0.0166937165648184
0.7,115,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,139,141,600,600,medium,32,4,1,64,600,600,0.6498655638880966,0.07314037592972755,0.045301921336272054,0.02194612764111494
0.7,115,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,139,141,600,600,medium,32,4,1,64,600,600,1.0773961419672613,0.06318086141447911,0.044085443215042486,0.02314862868578005
0.7,115,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,139,141,600,600,medium,32,4,1,64,600,600,1.1227605177840987,0.0629484086595478,0.04438673349045454,0.02351366756587596
0.7,115,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,139,141,600,600,medium,32,4,1,64,600,600,0.9449598390805056,0.06623488217233735,0.046581087422066424,0.024035762636967446
0.7,115,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,139,141,600,600,medium,32,4,1,64,600,600,2.363943733062884,0.0323158705327693,0.023870918073723203,0.014552138521304216
0.7,116,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,132,148,600,600,medium,32,4,1,64,600,600,0.4742166347371054,0.07379330548192153,0.04682092463426697,0.022675166227137875
0.7,116,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,132,148,600,600,medium,32,4,1,64,600,600,1.025115427811238,0.06183129819306767,0.0430427039748612,0.022321043298198055
0.7,116,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,132,148,600,600,medium,32,4,1,64,600,600,1.0394691403377665,0.0595484089283289,0.04161075247390231,0.02192986054678357
0.7,116,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,132,148,600,600,medium,32,4,1,64,600,600,1.033793915562566,0.053494156977736025,0.03874631301282518,0.021116391680712446
0.7,116,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,132,148,600,600,medium,32,4,1,64,600,600,1.8850887519319464,0.035088899691438774,0.025850091552867924,0.015046945894775851
0.7,117,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,146,145,600,600,medium,32,4,1,64,600,600,0.5989749149663706,0.08362360775228513,0.05132251538640776,0.023888782139086098
0.7,117,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,146,145,600,600,medium,32,4,1,64,600,600,0.9827418820906999,0.0643590017829587,0.04585643824630021,0.02458851681678932
0.7,117,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,146,145,600,600,medium,32,4,1,64,600,600,1.0466834181188904,0.06010628407576927,0.04316852199919742,0.02345886394515855
0.7,117,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,146,145,600,600,medium,32,4,1,64,600,600,0.8907438279850965,0.05914560199627916,0.043714562932897216,0.02413714223983266
0.7,117,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,146,145,600,600,medium,32,4,1,64,600,600,2.8332294316849023,0.02455267170572712,0.01787430020636974,0.01093016720550332
0.7,118,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,138,159,600,600,medium,32,4,1,64,600,600,0.577623193437278,0.07183881510165666,0.046731116737709424,0.02310666078095084
0.7,118,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,138,159,600,600,medium,32,4,1,64,600,600,0.9713118139597365,0.05894668836972239,0.04247931433115337,0.023032535980841203
0.7,118,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,138,159,600,600,medium,32,4,1,64,600,600,1.0649764457449573,0.057929769878137874,0.041956969960313485,0.022809474194450688
0.7,118,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,138,159,600,600,medium,32,4,1,64,600,600,1.414785779544053,0.04437664154004598,0.033020602953630976,0.018731440057053173
0.7,118,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,138,159,600,600,medium,32,4,1,64,600,600,1.6887664029560954,0.03913228429095945,0.02930166157384772,0.01701580741577196
0.7,119,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,154,158,600,600,medium,32,4,1,64,600,600,0.3921652360168054,0.08942613364438917,0.056987115679570904,0.027365372611599485
0.7,119,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,154,158,600,600,medium,32,4,1,64,600,600,1.1422464246180133,0.06080100176366487,0.04335885968371945,0.02362645497189163
0.7,119,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,154,158,600,600,medium,32,4,1,64,600,600,0.9968787698005208,0.06059675370318731,0.04467131108629522,0.025036051975509326
0.7,119,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,154,158,600,600,medium,32,4,1,64,600,600,1.0996429942602661,0.05278094066775071,0.0397514415166425,0.022747611014752027
0.7,119,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,154,158,600,600,medium,32,4,1,64,600,600,1.581141611068088,0.04063934107585794,0.030753116342917296,0.018338890330569912
0.7,120,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,131,159,600,600,medium,32,4,1,64,600,600,0.5183760685193115,0.07123694653793165,0.04429490137544648,0.02130671889074376
0.7,120,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,131,159,600,600,medium,32,4,1,64,600,600,0.9682234217443981,0.06220652892790561,0.04363514684700374,0.022754607688200344
0.7,120,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,131,159,600,600,medium,32,4,1,64,600,600,1.1049229190202143,0.057000311454857,0.040951940520534996,0.02198511547453242
0.7,120,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,131,159,600,600,medium,32,4,1,64,600,600,1.0230124476953941,0.05268765227964457,0.03832746614497421,0.020817959015285336
0.7,120,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,131,159,600,600,medium,32,4,1,64,600,600,1.8981579645835511,0.03715375884759769,0.028319698887464412,0.0166897728608466
0.8,111,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,130,143,600,600,medium,32,4,1,64,600,600,0.5980460223330246,0.0627616252011301,0.0398974623080188,0.01991105520829437
0.8,111,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,130,143,600,600,medium,32,4,1,64,600,600,1.0746107650201195,0.04970686505706671,0.0359303742512372,0.01984790318614612
0.8,111,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,130,143,600,600,medium,32,4,1,64,600,600,1.0193793663590387,0.051858197423291834,0.037864925713186566,0.020918382518184505
0.8,111,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,130,143,600,600,medium,32,4,1,64,600,600,0.9279908397517922,0.04614970917414071,0.034698475959663265,0.019701387406181152
0.8,111,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,130,143,600,600,medium,32,4,1,64,600,600,1.7538150687039038,0.03299440773221525,0.024445649924969032,0.014463649690944266
0.8,112,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,132,136,600,600,medium,32,4,1,64,600,600,0.5306035358354332,0.0642610371855011,0.042028186422054664,0.0213232948203765
0.8,112,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,132,136,600,600,medium,32,4,1,64,600,600,1.0009038209099972,0.055790058738586404,0.039613798092027114,0.021303691438453787
0.8,112,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,132,136,600,600,medium,32,4,1,64,600,600,1.0653271309162629,0.05344227853714515,0.03763239253888848,0.020206411952361565
0.8,112,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,132,136,600,600,medium,32,4,1,64,600,600,0.8755325680356606,0.05411422057996559,0.03906170937536341,0.021002636202014317
0.8,112,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,132,136,600,600,medium,32,4,1,64,600,600,2.208322407981995,0.031365544698820996,0.02275609468607471,0.013011872857759704
0.8,113,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,129,133,600,600,medium,32,4,1,64,600,600,0.4472266666548244,0.07133119383979704,0.04491229765256302,0.021613888673247057
0.8,113,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,129,133,600,600,medium,32,4,1,64,600,600,1.0750818515637974,0.05288454904055543,0.0377115229069429,0.020353197329234213
0.8,113,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,129,133,600,600,medium,32,4,1,64,600,600,1.0675196370579902,0.0576108543959588,0.040419621068095296,0.021382596322071828
0.8,113,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,129,133,600,600,medium,32,4,1,64,600,600,0.9662371564517057,0.051346205577009064,0.037328187930600706,0.020199368504400732
0.8,113,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,129,133,600,600,medium,32,4,1,64,600,600,2.191257813346113,0.028676937926625436,0.02194384127101508,0.01300703958535331
0.8,114,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,134,140,600,600,medium,32,4,1,64,600,600,0.33550512590970627,0.07881701429946057,0.05001906816453888,0.023969138000916077
0.8,114,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,134,140,600,600,medium,32,4,1,64,600,600,0.9931430678795677,0.05124408651553793,0.037025832942006176,0.02041028844231967
0.8,114,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,134,140,600,600,medium,32,4,1,64,600,600,1.0486411112231164,0.0525848683947375,0.03776127591382584,0.020594037240543362
0.8,114,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,134,140,600,600,medium,32,4,1,64,600,600,0.793001497926977,0.04837732728252062,0.03590590418580707,0.020221279603697764
0.8,114,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,134,140,600,600,medium,32,4,1,64,600,600,1.6707849580546885,0.03587606553913787,0.026951294295131035,0.01603118021086254
0.8,115,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,130,128,600,600,medium,32,4,1,64,600,600,0.5233373180376776,0.07042604806674516,0.04512650028612229,0.022155676453064897
0.8,115,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,130,128,600,600,medium,32,4,1,64,600,600,1.0341856475535547,0.05330649004600093,0.038435576273877094,0.02094861471424776
0.8,115,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,130,128,600,600,medium,32,4,1,64,600,600,1.097781000649304,0.051789362115181946,0.03728787439204598,0.020520279232402284
0.8,115,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,130,128,600,600,medium,32,4,1,64,600,600,0.9721109453925316,0.04916847064842196,0.0358934073483154,0.020162894022313294
0.8,115,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,130,128,600,600,medium,32,4,1,64,600,600,2.1858714805716484,0.030618151489660482,0.02266646239885683,0.013365774098698623
0.8,116,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,139,131,600,600,medium,32,4,1,64,600,600,0.5783483257360333,0.07850386484116749,0.048942465446774136,0.023236419001715292
