beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
0.3,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,170,189,600,600,medium,32,4,1,64,600,600,1.1679214045291697,0.050438367372202024,0.04047603205778795,0.02489074435077493
0.3,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,170,189,600,600,medium,32,4,1,64,600,600,1.5325992663446137,0.03962514757829966,0.03132485133810584,0.019688779708011004
0.3,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,164,184,600,600,medium,32,4,1,64,600,600,0.5171213662971899,0.0786081295914569,0.05413663960343064,0.0277128455800532
0.3,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,164,184,600,600,medium,32,4,1,64,600,600,1.3937408404009999,0.04938002972499976,0.03693761178776543,0.020643074980925574
0.3,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,164,184,600,600,medium,32,4,1,64,600,600,0.9203580861687919,0.056451585621003775,0.04436796645926362,0.02610942268888478
0.3,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,164,184,600,600,medium,32,4,1,64,600,600,1.0887988460373252,0.04962262297835101,0.03887264791914328,0.023577002841165876
0.3,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,164,184,600,600,medium,32,4,1,64,600,600,1.6899305573889067,0.037976455469587556,0.03000283166101263,0.018586223000625894
0.3,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,169,190,600,600,medium,32,4,1,64,600,600,0.5835167427059907,0.08268251120383517,0.055003501798359195,0.027268813917911847
0.3,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,169,190,600,600,medium,32,4,1,64,600,600,1.0097185281456258,0.062043051639787156,0.04823010657187999,0.02796912918458304
0.3,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,169,190,600,600,medium,32,4,1,64,600,600,0.9415490240674611,0.05291459834262017,0.042592601075966144,0.026181179401637496
0.3,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,169,190,600,600,medium,32,4,1,64,600,600,1.0852243505859231,0.05389709943872495,0.040671870799616136,0.023441076892267678
0.3,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,169,190,600,600,medium,32,4,1,64,600,600,1.656241061425487,0.03745788345512586,0.029595711300346512,0.018689426047109204
0.3,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,158,186,600,600,medium,32,4,1,64,600,600,0.5392983982966004,0.08271853090180778,0.05469398564836965,0.027054399743458635
0.3,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,158,186,600,600,medium,32,4,1,64,600,600,0.9417721496851339,0.05664836905969605,0.04412911937173835,0.02560888059580451
0.3,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,158,186,600,600,medium,32,4,1,64,600,600,0.9547652661528048,0.05795698982036707,0.04508795793939889,0.02622401371697776
0.3,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,158,186,600,600,medium,32,4,1,64,600,600,1.3958116371182536,0.04839392310175418,0.03690929727434529,0.021483345961604856
0.3,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,158,186,600,600,medium,32,4,1,64,600,600,1.5855723617771988,0.0415621441569445,0.03242304844920139,0.019833199344414618
0.3,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,148,189,600,600,medium,32,4,1,64,600,600,0.5102728852090428,0.07548790265869167,0.05072196638104239,0.02545038174330352
0.3,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,148,189,600,600,medium,32,4,1,64,600,600,1.8341566534405587,0.056234356777983635,0.040930730222571016,0.02177529744708819
0.3,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,148,189,600,600,medium,32,4,1,64,600,600,0.90038444724227,0.0579194444802623,0.04423476936560816,0.02499999504238503
0.3,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,148,189,600,600,medium,32,4,1,64,600,600,1.076426454094079,0.0518730708631101,0.03868058938859796,0.022068068095555577
0.3,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,148,189,600,600,medium,32,4,1,64,600,600,1.534961804513085,0.039326964175490246,0.03094956561064378,0.019047700179483023
0.4,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,159,185,600,600,medium,32,4,1,64,600,600,0.4881014923336835,0.0779950622483585,0.053030304687080615,0.026683646339547215
0.4,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,159,185,600,600,medium,32,4,1,64,600,600,0.954329174820935,0.05488449151369665,0.04291679625783708,0.02533093648530853
0.4,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,159,185,600,600,medium,32,4,1,64,600,600,0.9878418702340033,0.05480407124890975,0.04282885455626557,0.025285143178524698
0.4,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,159,185,600,600,medium,32,4,1,64,600,600,1.1961826098595236,0.05157468769872266,0.03977553396485234,0.023161092949288458
0.4,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,159,185,600,600,medium,32,4,1,64,600,600,1.683893542825644,0.04039883312404448,0.031260123101553336,0.019112479776368135
0.4,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,161,181,600,600,medium,32,4,1,64,600,600,0.5343849612992547,0.0845666677906934,0.05529265918919729,0.02720064877534896
0.4,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,161,181,600,600,medium,32,4,1,64,600,600,1.111487269327604,0.06207033883677735,0.0456061555656207,0.02523329253842596
0.4,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,161,181,600,600,medium,32,4,1,64,600,600,0.9688314353421659,0.06097748489292826,0.04682724046926745,0.026913452889553286
0.4,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,161,181,600,600,medium,32,4,1,64,600,600,1.4018169174938118,0.04437684844108034,0.03476401323532032,0.020854618399900254
0.4,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,161,181,600,600,medium,32,4,1,64,600,600,1.4450245663835863,0.04753891916201165,0.03724592041806636,0.02251516921560389
0.4,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,156,183,600,600,medium,32,4,1,64,600,600,0.5149517889922345,0.08529097928887974,0.05583096458581919,0.02712677102131554
0.4,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,156,183,600,600,medium,32,4,1,64,600,600,1.2717895580371619,0.06163363717637635,0.04584854888631577,0.025247834196698904
0.4,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,156,183,600,600,medium,32,4,1,64,600,600,1.0242833153359945,0.05693639203201975,0.043766241012207725,0.025210222406384316
0.4,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,156,183,600,600,medium,32,4,1,64,600,600,1.202832617288483,0.04790028177501162,0.03679032926285628,0.021654242003394036
0.4,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,156,183,600,600,medium,32,4,1,64,600,600,1.7827863447482222,0.03468002528898163,0.02758278812762385,0.017326439527249847
0.4,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,149,185,600,600,medium,32,4,1,64,600,600,0.473087275715617,0.08169996780066674,0.05445822096426311,0.026663733220782852
0.4,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,149,185,600,600,medium,32,4,1,64,600,600,0.882401403093263,0.05806783644973435,0.04484167948238736,0.025617545825337207
0.4,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,149,185,600,600,medium,32,4,1,64,600,600,0.9816380930517288,0.0620251850815922,0.04680684124709701,0.026007514831238303
0.4,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,149,185,600,600,medium,32,4,1,64,600,600,1.120863181278796,0.058685645504408225,0.0440217415125228,0.024698980395617878
0.4,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,149,185,600,600,medium,32,4,1,64,600,600,1.6818119508454696,0.03978352119283189,0.031020395254166805,0.018800933476270206
0.4,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,150,187,600,600,medium,32,4,1,64,600,600,0.6956042768381578,0.07368724685749785,0.04888820338955045,0.024188991176584858
0.4,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,150,187,600,600,medium,32,4,1,64,600,600,0.922571550246096,0.054575123111533626,0.04208722756630119,0.024439518300097985
0.4,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,150,187,600,600,medium,32,4,1,64,600,600,0.99741233202415,0.05729391867656281,0.04368620203791923,0.02479607728774239
0.4,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,150,187,600,600,medium,32,4,1,64,600,600,1.6505084178390117,0.04553248907929827,0.03245479393802172,0.017609635943455396
0.4,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,150,187,600,600,medium,32,4,1,64,600,600,1.8194808002434586,0.03668479220296329,0.028644360553927734,0.017600256751433972
0.4,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,162,188,600,600,medium,32,4,1,64,600,600,0.5029329095998654,0.07297212894832382,0.050686384867811005,0.026407866142438577
0.4,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,162,188,600,600,medium,32,4,1,64,600,600,0.8315922680678898,0.05678782968616693,0.04559568212804052,0.027353599293362594
0.4,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,162,188,600,600,medium,32,4,1,64,600,600,0.9353713737136577,0.052248703541216183,0.042222156077343045,0.025946537508898432
0.4,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,162,188,600,600,medium,32,4,1,64,600,600,1.097799294132501,0.049385350226885706,0.039671220857721616,0.024361840131982403
0.4,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,162,188,600,600,medium,32,4,1,64,600,600,1.5236541931372274,0.03782733297493653,0.030395074181918287,0.019486692129430064
0.4,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,164,182,600,600,medium,32,4,1,64,600,600,0.5937762144067145,0.07345829146202448,0.05013492172500589,0.025832070947745048
0.4,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,164,182,600,600,medium,32,4,1,64,600,600,0.84872352726312,0.060541409660870855,0.04742052563010753,0.02769798445827979
0.4,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,164,182,600,600,medium,32,4,1,64,600,600,0.9588560050095085,0.054931733092850106,0.0429743702176751,0.025424266692354314
0.4,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,164,182,600,600,medium,32,4,1,64,600,600,1.0540468801858562,0.0447934497789128,0.03544362546883479,0.021806874166393236
0.4,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,164,182,600,600,medium,32,4,1,64,600,600,1.6389723962740692,0.03711796950602698,0.029721883008223947,0.01882691430395996
0.4,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,156,189,600,600,medium,32,4,1,64,600,600,0.5350458216967655,0.0743790797739999,0.051305589940700544,0.026116476006503662
0.4,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,156,189,600,600,medium,32,4,1,64,600,600,1.7414862831612818,0.04786793032857955,0.035535479715791345,0.020244799202797873
0.4,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,156,189,600,600,medium,32,4,1,64,600,600,0.922412958262006,0.05885954244621857,0.045629423724971446,0.026384318473800027
0.4,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,156,189,600,600,medium,32,4,1,64,600,600,1.1385193042305077,0.05125275584555436,0.038585517113845995,0.022162304920799538
0.4,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,156,189,600,600,medium,32,4,1,64,600,600,1.579927555780503,0.044264485204522475,0.03463611850052865,0.020928892551959982
0.4,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,153,186,600,600,medium,32,4,1,64,600,600,0.5803835617815907,0.07754436896010285,0.05130153166871288,0.025378300960193056
0.4,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,153,186,600,600,medium,32,4,1,64,600,600,0.9213592826670856,0.056044070911674654,0.042902660745414344,0.02479017280162332
0.4,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,153,186,600,600,medium,32,4,1,64,600,600,0.9403392073679768,0.05659440912870077,0.04352007558067045,0.025024712417212932
0.4,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,153,186,600,600,medium,32,4,1,64,600,600,1.0257107451564282,0.049760697814282835,0.03920263687903508,0.023638210644961556
0.4,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,153,186,600,600,medium,32,4,1,64,600,600,1.606201458766813,0.04091943913854834,0.03208698668463007,0.019558253656013627
0.4,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,158,193,600,600,medium,32,4,1,64,600,600,0.571256636287204,0.07542619277517573,0.05128090360649533,0.025914287407487212
0.4,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,158,193,600,600,medium,32,4,1,64,600,600,0.9145731574366893,0.05745172567717498,0.04468112691866634,0.02593426636681649
0.4,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,158,193,600,600,medium,32,4,1,64,600,600,0.9568899952105328,0.05063725281412569,0.040147600289557515,0.02445107132866358
0.4,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,158,193,600,600,medium,32,4,1,64,600,600,1.110578931173491,0.0477567258623933,0.037177086038230674,0.022313262531586147
0.4,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,158,193,600,600,medium,32,4,1,64,600,600,1.4912321672971256,0.034516422211313895,0.027582585362193768,0.01735875148897253
0.5,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,151,179,600,600,medium,32,4,1,64,600,600,0.48908408132312464,0.07678260270358885,0.05105134054558087,0.025315681594383986
0.5,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,151,179,600,600,medium,32,4,1,64,600,600,1.1355325591398329,0.061848905947000044,0.04517411276785739,0.024442052414936393
0.5,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,151,179,600,600,medium,32,4,1,64,600,600,0.9503258400315697,0.05880341284228901,0.04397763874720057,0.024749625086119765
0.5,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,151,179,600,600,medium,32,4,1,64,600,600,1.1528593100441316,0.05199696454049625,0.03972762528860902,0.022857095367654488
0.5,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,151,179,600,600,medium,32,4,1,64,600,600,1.594116855850404,0.04438531822908969,0.033101264278445966,0.019094991472484297
0.5,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,157,172,600,600,medium,32,4,1,64,600,600,0.5442172491927897,0.09041724094028969,0.05796230397423847,0.027637232762619715
0.5,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,157,172,600,600,medium,32,4,1,64,600,600,0.8978429812574026,0.06767656273039507,0.05025619245699782,0.02742987719803694
0.5,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,157,172,600,600,medium,32,4,1,64,600,600,1.033513313595924,0.06496429154064295,0.04837776949874447,0.02674079313749035
0.5,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,157,172,600,600,medium,32,4,1,64,600,600,1.115985258060188,0.05101617380035422,0.03954351762076969,0.023309663494544417
0.5,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,157,172,600,600,medium,32,4,1,64,600,600,1.7083487585181363,0.043009095587387816,0.03351864164468845,0.020339716003944127
0.5,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,0.5662937805597569,0.0850813145585547,0.05502934040209995,0.026382279628182216
0.5,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,0.9640113912211687,0.06306460594246786,0.046597028439892337,0.025584016266442643
0.5,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,0.9663844758883896,0.06155016839163161,0.04570547964586489,0.02526939119334461
0.5,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,1.4678492207925644,0.04415967421446763,0.03277520315099371,0.018980558797827153
0.5,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,149,180,600,600,medium,32,4,1,64,600,600,1.641511982143429,0.04021292525935087,0.031287973544963626,0.018900935742874575
0.5,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,142,171,600,600,medium,32,4,1,64,600,600,0.578123974754173,0.08081777191213572,0.05202647355366996,0.02509508654790664
0.5,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,142,171,600,600,medium,32,4,1,64,600,600,0.9240881086295971,0.06130180714053005,0.0452648926389095,0.024630046935808288
0.5,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,142,171,600,600,medium,32,4,1,64,600,600,1.147666760643891,0.058754785892125586,0.04264347925603501,0.023090234808322216
0.5,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,142,171,600,600,medium,32,4,1,64,600,600,1.2588464921692442,0.05410715667157491,0.03947748572619082,0.022207599779056602
0.5,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,142,171,600,600,medium,32,4,1,64,600,600,1.9349534888825024,0.03823357049265307,0.029051970179553976,0.01732657855667723
0.5,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,146,176,600,600,medium,32,4,1,64,600,600,0.586591074938307,0.07815108354085164,0.051309792201703806,0.025283641900434792
0.5,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,146,176,600,600,medium,32,4,1,64,600,600,1.1185917019195992,0.0539875345216407,0.04058924346292268,0.02310498707051565
0.5,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,146,176,600,600,medium,32,4,1,64,600,600,0.9812459825692232,0.057144525721682354,0.043453296249978346,0.024559163828588887
0.5,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,146,176,600,600,medium,32,4,1,64,600,600,1.1791753709672308,0.04169684598807018,0.031588421258092796,0.01858446178825134
0.5,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,146,176,600,600,medium,32,4,1,64,600,600,1.716239426812146,0.0349728065906872,0.02710662355537287,0.01674627790658012
0.5,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,143,181,600,600,medium,32,4,1,64,600,600,0.5026815765383361,0.08015394535991767,0.05169663665703471,0.024972159230837128
