seed,curve_key,Q,R_Q,n_aggregated_seeds
111,spectral,926,0.4507717406879522,1
111,parity_sim,926,0.502790067449191,1
111,parity_hw,926,0.42777208253913696,1
111,mse_sim,926,0.5588911055511262,1
111,mse_hw,926,0.43922974488386346,1
111,target,946,0.668058010517011,1
111,uniform,946,0.2062488094227535,1
111,spectral,946,0.4569081347598865,1
111,parity_sim,946,0.5072156039360016,1
111,parity_hw,946,0.43269410018949095,1
111,mse_sim,946,0.5639382071043407,1
111,mse_hw,946,0.4446900264713868,1
111,target,967,0.6747765283098239,1
111,uniform,967,0.21030841455106217,1
111,spectral,967,0.4632393584050639,1
111,parity_sim,967,0.5117567475472014,1
111,parity_hw,967,0.4377647440714603,1
111,mse_sim,967,0.5691136179686654,1
111,mse_hw,967,0.45032319373617896,1
111,target,987,0.6810151138032279,1
111,uniform,987,0.21415540041797168,1
111,spectral,987,0.4691646732700697,1
111,parity_sim,987,0.5159847211176039,1
111,parity_hw,987,0.44250383298104806,1
111,mse_sim,987,0.5739286092626346,1
111,mse_hw,987,0.4555952844593481,1
111,target,1000,0.6849888152704231,1
111,uniform,1000,0.21664588585949485,1
111,spectral,1000,0.47296251002895184,1
111,parity_sim,1000,0.5186838363429573,1
111,parity_hw,1000,0.4455383262746262,1
111,mse_sim,1000,0.5770005744813471,1
