seed_group,curve_key,Q,mean_R_Q,std_R_Q,n_aggregated_seeds
"111,112,113,114,115,116,117,118,119,120",spectral,27,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,27,0.039737478404506685,0.0030151062331004565,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,27,0.02458043826573474,0.004553748261529725,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,27,0.037657574952999776,0.0034104147439837015,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,27,0.02366537085776723,0.003768040206590641,10
"111,112,113,114,115,116,117,118,119,120",target,29,0.04367385915587774,0.0024743026677818917,10
"111,112,113,114,115,116,117,118,119,120",uniform,29,0.007055931727641851,8.673617379884035e-19,10
"111,112,113,114,115,116,117,118,119,120",spectral,29,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,29,0.042503699369128366,0.003194951867988785,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,29,0.02633809021266053,0.004864638897035703,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,29,0.040267338624568015,0.003618378722499355,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,29,0.025355993449418544,0.0040282884858222024,10
"111,112,113,114,115,116,117,118,119,120",target,31,0.046560638638745856,0.002613626854622746,10
"111,112,113,114,115,116,117,118,119,120",uniform,31,0.0075407085143994745,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,31,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,31,0.04524745421607621,0.003369968353368666,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,31,0.02808744745455833,0.005172164985491179,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,31,0.042854502495925394,0.0038215109899372175,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,31,0.02703841480567809,0.004286171974820355,10
"111,112,113,114,115,116,117,118,119,120",target,34,0.05086220430292576,0.0028162020464245156,10
"111,112,113,114,115,116,117,118,119,120",uniform,34,0.008267429958422126,4.209659177541943e-18,10
"111,112,113,114,115,116,117,118,119,120",spectral,34,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,34,0.04932172179216169,0.0036238579022892974,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,34,0.030696095260128287,0.005627255266589286,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,34,0.046693702947052114,0.004117615646927105,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,34,0.02954682989893518,0.0046686533945640655,10
"111,112,113,114,115,116,117,118,119,120",target,36,0.05371106082077175,0.002947116244430557,10
"111,112,113,114,115,116,117,118,119,120",uniform,36,0.008751615265520263,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,36,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,36,0.05201081681637665,0.003787628714146557,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,36,0.03242504314111283,0.005926587867636224,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,36,0.04922601079445869,0.004309585295046521,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,36,0.03120906734352328,0.004920803599033837,10
"111,112,113,114,115,116,117,118,119,120",target,39,0.057956426208419586,0.003137511418046106,10
"111,112,113,114,115,116,117,118,119,120",uniform,39,0.009477450031459167,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,39,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,39,0.056004655569484696,0.004025489403669502,10
"111,112,113,114,115,116,117,118,119,120",parity_hw,39,0.03500342116389465,0.00636961548343598,10
"111,112,113,114,115,116,117,118,119,120",mse_sim,39,0.05298462813508581,0.004589869653804401,10
"111,112,113,114,115,116,117,118,119,120",mse_hw,39,0.03368754223572609,0.0052948699926757175,10
"111,112,113,114,115,116,117,118,119,120",target,42,0.062168712810895324,0.0033209971929185787,10
"111,112,113,114,115,116,117,118,119,120",uniform,42,0.010202753309916712,0.0,10
"111,112,113,114,115,116,117,118,119,120",spectral,42,0.0,0.0,10
"111,112,113,114,115,116,117,118,119,120",parity_sim,42,0.05995168469913701,0.00425449378231583,10
